customer_id,tenure_months,num_vehicles,avg_card_swipes_per_vehicle,monthly_txn_count,monthly_spend,contract_type,region,fuel_program_tier,maintenance_plan,telematics_enabled,industry_naics,late_payment_rate,support_tickets_last_90d,downtime_hours_last_30d,churn
C300253,25,18,52.93,1132,45477.43,Month-to-Month,South,Standard,Full,1,Logistics,0.116,0,4.33,0
C300254,7,15,56.63,898,60901.16,Month-to-Month,South,Basic,Basic,1,Services,0.187,1,1.42,0
C300255,10,17,43.5,696,34509.26,Month-to-Month,Midwest,Standard,None,0,Services,0.087,1,4.36,1
C300256,16,19,25.24,383,35504.47,One Year,South,Basic,Full,0,Retail,0.357,3,0.0,0
C300257,23,6,55.72,268,19764.89,One Year,South,Basic,Full,1,Logistics,0.135,2,0.0,0
C300258,65,12,23.47,313,9104.32,One Year,West,Basic,None,0,Manufacturing,0.187,3,2.53,0
C300259,29,10,43.0,374,25218.33,Month-to-Month,South,Standard,None,0,Logistics,0.132,3,5.89,0
C300260,8,18,56.58,1037,100046.33,Month-to-Month,West,Basic,Basic,1,Logistics,0.409,1,3.41,0
C300261,65,9,42.14,404,36826.02,Two Year,South,Basic,Full,0,Services,0.395,3,0.0,0
C300262,41,17,57.77,1144,81933.33,Month-to-Month,Northeast,Basic,Basic,0,Construction,0.253,5,6.65,0
C300263,9,18,50.59,1086,78814.54,Month-to-Month,South,Standard,Basic,0,Services,0.208,3,1.66,0
C300264,6,20,57.95,1286,96348.2,Month-to-Month,Northeast,Standard,Full,1,Logistics,0.208,2,0.0,0
C300265,7,14,65.14,1081,79056.64,Month-to-Month,South,Premium,None,1,Logistics,0.161,1,5.38,0
C300266,65,16,56.71,802,39188.44,Month-to-Month,West,Standard,Basic,0,Logistics,0.205,3,4.91,1
C300267,40,20,44.47,787,62218.62,Two Year,West,Premium,None,1,Services,0.103,0,2.84,0
C300268,49,15,47.05,781,80801.0,One Year,West,Basic,Full,0,Logistics,0.054,3,1.16,1
C300269,69,15,36.51,517,27967.1,Month-to-Month,Midwest,Premium,Full,0,Services,0.097,1,0.0,1
C300270,29,19,46.09,866,58248.01,One Year,Northeast,Premium,Basic,0,Manufacturing,0.146,1,3.33,0
C300271,65,18,32.88,547,35615.69,One Year,Northeast,Basic,None,1,Manufacturing,0.115,4,3.65,1
C300272,29,23,43.3,1156,83164.44,Month-to-Month,West,Standard,None,0,Retail,0.036,2,3.34,1
C300273,50,15,27.82,378,26361.38,Month-to-Month,Midwest,Basic,Full,1,Retail,0.127,2,1.09,0
C300274,59,18,67.15,1359,101982.1,One Year,West,Basic,None,1,Manufacturing,0.093,2,2.8,0
C300275,5,11,51.46,493,20708.21,One Year,Midwest,Basic,Basic,0,Logistics,0.114,3,0.42,0
C300276,53,21,49.3,1234,83524.1,One Year,West,Standard,Basic,0,Manufacturing,0.279,1,2.64,0
C300277,58,16,51.16,875,95836.3,One Year,West,Basic,None,1,Manufacturing,0.063,3,8.92,1
C300278,69,15,30.78,552,47935.52,One Year,West,Standard,None,0,Retail,0.099,2,6.92,0
C300279,49,16,46.39,660,50093.47,Two Year,West,Basic,None,0,Retail,0.03,3,12.5,1
C300280,35,17,38.68,615,31411.66,Two Year,Midwest,Basic,Basic,1,Construction,0.117,2,6.26,0
C300281,11,12,46.99,626,38732.87,One Year,West,Standard,None,1,Logistics,0.091,0,4.37,1
C300282,55,10,55.21,538,43369.72,Month-to-Month,Midwest,Basic,Basic,0,Logistics,0.118,2,3.32,0
C300283,34,14,40.94,550,16863.04,Month-to-Month,South,Premium,None,0,Services,0.074,3,5.47,0
C300284,58,11,34.97,319,27290.6,One Year,West,Standard,Full,1,Manufacturing,0.032,0,0.7,1
C300285,4,15,46.84,595,35909.48,One Year,Midwest,Basic,None,1,Retail,0.113,2,3.88,0
C300286,25,25,46.61,1254,65728.69,Month-to-Month,Northeast,Premium,None,0,Manufacturing,0.11,1,7.81,1
C300287,57,17,47.88,940,93842.44,Two Year,South,Standard,None,0,Manufacturing,0.008,5,7.12,0
C300288,44,18,46.41,806,60351.29,Month-to-Month,Midwest,Premium,Basic,1,Manufacturing,0.058,2,4.14,0
C300289,52,16,59.45,843,45083.9,Month-to-Month,West,Standard,None,0,Construction,0.104,2,5.33,0
C300290,42,16,48.24,671,35379.76,One Year,Midwest,Basic,Basic,1,Manufacturing,0.034,1,3.54,0
C300291,58,18,50.11,873,62061.94,Two Year,Midwest,Basic,None,1,Construction,0.268,1,5.86,0
C300292,59,20,39.35,794,36698.27,Month-to-Month,Midwest,Standard,Basic,1,Construction,0.05,3,3.91,0
C300293,54,13,37.28,410,32274.25,One Year,West,Standard,None,0,Logistics,0.181,1,5.51,0
C300294,48,14,49.44,711,79253.92,Two Year,Northeast,Basic,Basic,1,Construction,0.428,1,0.84,0
C300295,19,19,43.44,904,66885.05,Two Year,West,Basic,None,0,Construction,0.093,4,2.86,0
C300296,6,23,24.42,604,40144.69,Month-to-Month,Northeast,Basic,None,1,Retail,0.073,2,4.32,0
C300297,57,14,50.76,693,33444.8,Month-to-Month,South,Basic,None,0,Retail,0.137,3,6.76,0
C300298,25,20,43.56,773,45852.5,Two Year,South,Premium,Basic,1,Manufacturing,0.074,1,5.91,0
C300299,18,13,51.32,699,48216.25,Two Year,Northeast,Standard,Basic,1,Manufacturing,0.045,2,2.44,0
C300300,1,10,49.68,467,34553.29,Two Year,Northeast,Basic,Basic,0,Logistics,0.083,2,5.61,1
C300301,10,18,44.93,676,82482.01,One Year,West,Standard,None,1,Logistics,0.069,2,2.69,1
C300302,3,19,32.89,727,52522.25,Month-to-Month,Midwest,Basic,None,0,Manufacturing,0.159,2,2.7,0
C300303,28,16,43.95,840,54594.19,Two Year,South,Standard,Basic,1,Construction,0.175,0,2.25,0
C300304,22,17,40.12,679,52131.09,One Year,West,Standard,Basic,0,Logistics,0.155,2,4.03,0
C300305,36,15,46.48,661,63159.77,Month-to-Month,South,Basic,None,1,Services,0.228,1,2.39,0
C300306,41,15,51.67,704,58245.03,One Year,South,Standard,None,0,Construction,0.116,2,10.3,0
C300307,21,17,47.73,959,41730.84,Month-to-Month,Midwest,Basic,Basic,1,Construction,0.132,1,3.24,0
C300308,38,16,32.89,514,51704.85,One Year,Northeast,Basic,None,0,Manufacturing,0.149,3,3.72,0
C300309,44,15,27.89,361,32191.97,Two Year,West,Basic,None,0,Logistics,0.06,3,10.86,0
C300310,48,16,50.3,653,37257.01,One Year,Midwest,Premium,Basic,0,Construction,0.086,1,5.03,0
C300311,43,13,24.87,259,16865.96,Month-to-Month,Northeast,Basic,Full,1,Services,0.351,4,3.31,1
C300312,3,15,51.2,721,43828.57,One Year,South,Standard,None,1,Logistics,0.064,0,5.88,0
C300313,18,20,49.38,923,77577.46,Month-to-Month,West,Premium,Full,1,Construction,0.324,2,7.82,1
C300314,57,18,33.51,615,54397.78,Month-to-Month,South,Basic,Basic,1,Retail,0.095,1,0.38,1
C300315,45,20,37.61,892,68077.46,Month-to-Month,South,Standard,Full,0,Logistics,0.264,3,3.41,1
C300316,21,13,38.31,450,37722.16,Month-to-Month,Northeast,Standard,None,1,Manufacturing,0.161,1,3.48,0
C300317,26,11,38.59,383,22044.0,Two Year,South,Standard,None,0,Services,0.266,3,3.56,0
C300318,66,12,46.28,467,33613.57,One Year,Midwest,Premium,Full,1,Construction,0.123,2,2.27,0
C300319,53,17,28.61,570,53127.27,One Year,West,Standard,Full,1,Services,0.029,2,0.0,0
C300320,27,15,49.81,821,51615.7,One Year,West,Basic,Basic,1,Construction,0.144,1,1.44,1
C300321,21,10,38.41,407,13401.77,One Year,Midwest,Premium,None,1,Logistics,0.103,3,3.16,0
C300322,10,23,38.69,864,60415.79,One Year,West,Standard,Full,0,Manufacturing,0.067,2,0.0,0
C300323,57,11,52.55,585,34302.71,One Year,Midwest,Premium,Basic,0,Services,0.071,2,2.93,0
C300324,45,17,48.54,766,57333.21,Two Year,West,Standard,Full,1,Logistics,0.131,1,3.44,0
C300325,30,10,24.82,270,14522.29,Month-to-Month,Midwest,Basic,Full,0,Logistics,0.172,2,0.0,0
C300326,50,19,37.9,824,62561.36,One Year,Midwest,Standard,Basic,0,Construction,0.191,1,0.65,0
C300327,40,23,34.99,950,63170.79,Month-to-Month,West,Standard,None,1,Manufacturing,0.5,1,5.39,0
C300328,38,13,57.17,601,60124.54,Month-to-Month,West,Basic,None,0,Logistics,0.146,2,2.24,0
C300329,48,13,42.37,512,36007.55,Month-to-Month,West,Basic,Basic,0,Retail,0.125,4,2.64,0
C300330,55,21,45.88,1089,72463.14,Month-to-Month,Midwest,Premium,None,1,Services,0.039,3,2.6,0
C300331,37,12,50.67,639,54227.32,Two Year,South,Basic,Basic,1,Construction,0.119,1,5.62,0
C300332,30,18,60.52,1208,74650.38,Month-to-Month,West,Premium,Basic,0,Manufacturing,0.114,1,2.35,0
C300333,19,19,43.89,812,66042.4,Month-to-Month,Northeast,Premium,None,0,Construction,0.13,2,2.64,0
C300334,22,23,48.04,953,14245.31,Month-to-Month,Midwest,Premium,Basic,1,Logistics,0.093,2,4.39,0
C300335,70,18,56.44,896,65725.66,Month-to-Month,Midwest,Standard,Basic,0,Construction,0.093,2,1.24,0
C300336,14,17,43.7,713,38799.44,Two Year,West,Basic,None,1,Construction,0.134,3,7.17,0
C300337,7,17,63.06,1276,58690.58,One Year,Northeast,Basic,None,1,Logistics,0.182,3,7.26,0
C300338,44,18,54.96,793,78972.87,One Year,Northeast,Premium,Basic,0,Retail,0.187,1,0.64,1
C300339,24,16,50.15,874,69184.5,Month-to-Month,West,Standard,Basic,0,Services,0.06,2,1.49,0
C300340,7,22,64.71,1324,62698.01,Month-to-Month,West,Basic,Basic,1,Construction,0.228,1,2.95,0
C300341,39,17,48.77,822,42607.0,Month-to-Month,Northeast,Basic,None,1,Construction,0.156,2,3.48,1
C300342,54,12,70.5,723,89272.91,Month-to-Month,West,Basic,Basic,0,Manufacturing,0.281,4,2.2,0
C300343,3,21,45.52,1014,88847.68,Month-to-Month,Midwest,Standard,Basic,0,Services,0.049,1,2.7,1
C300344,35,11,51.81,458,43544.73,Two Year,Midwest,Standard,Basic,0,Logistics,0.052,1,8.74,0
C300345,11,17,51.32,975,77419.95,One Year,West,Standard,None,0,Retail,0.054,1,5.1,1
C300346,41,17,41.73,766,31272.12,Month-to-Month,West,Standard,None,1,Services,0.21,1,3.39,0
C300347,57,16,44.67,621,36988.02,Month-to-Month,South,Basic,Basic,0,Logistics,0.158,2,1.06,0
C300348,58,13,56.37,754,61610.86,Two Year,Midwest,Basic,None,0,Construction,0.033,2,4.88,0
C300349,56,13,27.28,293,23137.81,Month-to-Month,Northeast,Standard,Basic,1,Services,0.146,0,1.45,0
C300350,21,14,48.1,559,40237.98,Two Year,Midwest,Basic,Basic,0,Logistics,0.077,2,1.95,0
C300351,46,20,70.0,1155,95225.89,One Year,South,Basic,Basic,0,Construction,0.176,5,0.5,0
C300352,47,15,41.93,537,59480.05,One Year,Midwest,Standard,Basic,0,Services,0.226,2,1.03,0
C300353,65,15,51.86,719,42157.29,One Year,West,Basic,None,0,Services,0.199,2,2.79,1
C300354,50,18,46.38,979,65918.3,Month-to-Month,Midwest,Premium,None,1,Manufacturing,0.068,2,5.22,0
C300355,54,13,62.43,742,25874.98,Month-to-Month,Northeast,Basic,None,0,Construction,0.227,2,2.53,1
C300356,7,18,79.03,1559,98813.26,Month-to-Month,West,Standard,None,1,Construction,0.209,0,3.33,0
C300357,22,21,34.84,691,65926.66,Month-to-Month,Northeast,Basic,None,0,Retail,0.13,2,7.03,1
C300358,27,16,38.6,611,58122.36,Month-to-Month,West,Standard,Full,0,Construction,0.122,2,0.08,1
C300359,46,16,52.62,849,29839.7,One Year,Northeast,Premium,None,0,Manufacturing,0.118,1,3.62,0
C300360,62,10,65.89,681,45077.51,Month-to-Month,South,Standard,Basic,1,Construction,0.121,1,0.59,0
C300361,25,16,21.95,410,18017.34,Month-to-Month,West,Standard,Full,0,Manufacturing,0.071,2,4.03,1
C300362,36,22,42.06,969,66274.73,Month-to-Month,South,Standard,Full,0,Retail,0.205,4,0.54,0
C300363,54,13,44.36,481,33285.92,One Year,Midwest,Standard,Full,0,Manufacturing,0.12,1,0.0,0
C300364,14,16,46.52,662,33451.47,Month-to-Month,South,Basic,Basic,0,Logistics,0.143,4,4.79,0
C300365,28,18,64.38,1139,100685.24,Two Year,Northeast,Standard,None,1,Manufacturing,0.19,0,5.09,0
C300366,14,12,44.71,542,36649.58,One Year,Midwest,Standard,Basic,1,Retail,0.066,1,3.54,0
C300367,11,15,54.64,731,67688.55,Two Year,South,Premium,Full,1,Logistics,0.005,0,0.85,0
C300368,50,16,29.77,427,46489.93,Two Year,South,Basic,None,1,Manufacturing,0.062,2,3.51,1
C300369,63,17,49.05,767,29837.85,Two Year,Northeast,Basic,Basic,1,Construction,0.165,2,1.64,0
C300370,11,18,40.4,851,76323.45,Month-to-Month,Northeast,Basic,None,1,Logistics,0.232,3,5.53,0
C300371,50,20,65.13,1555,99896.59,Month-to-Month,South,Basic,None,1,Retail,0.278,2,6.67,0
C300372,50,16,51.53,723,59784.78,One Year,Midwest,Standard,None,0,Retail,0.111,1,4.12,1
C300373,53,12,37.04,391,19424.12,One Year,West,Basic,Basic,1,Retail,0.114,2,1.15,0
C300374,50,21,44.57,884,84066.67,One Year,Northeast,Standard,None,1,Manufacturing,0.123,2,5.55,1
C300375,40,13,38.57,448,20089.84,Month-to-Month,Northeast,Standard,Basic,1,Retail,0.141,1,7.37,1
C300376,9,10,37.02,403,21561.89,One Year,Midwest,Basic,None,1,Manufacturing,0.236,3,8.41,0
C300377,56,17,43.62,875,68457.08,Month-to-Month,South,Premium,Full,0,Retail,0.086,2,0.0,0
C300378,14,10,46.72,424,35756.8,Month-to-Month,Midwest,Standard,None,0,Logistics,0.075,1,7.03,0
C300379,32,14,31.29,355,37253.89,Month-to-Month,Midwest,Standard,None,1,Retail,0.199,1,5.19,1
C300380,68,14,27.38,406,44205.03,One Year,South,Premium,Basic,0,Logistics,0.118,2,2.4,1
C300381,41,12,52.59,537,47843.38,Two Year,Midwest,Standard,None,0,Logistics,0.129,2,3.79,1
C300382,21,14,48.99,697,53155.71,Month-to-Month,Midwest,Standard,None,0,Construction,0.328,2,4.64,1
C300383,5,22,45.86,1013,62521.37,Month-to-Month,Northeast,Standard,None,0,Services,0.151,1,5.73,0
C300384,19,13,53.73,606,55645.38,Month-to-Month,West,Standard,Full,0,Retail,0.17,1,0.55,1
C300385,40,16,39.96,590,12216.95,Month-to-Month,South,Basic,None,0,Logistics,0.164,2,4.13,0
C300386,61,17,43.09,812,29886.0,One Year,Midwest,Premium,None,0,Logistics,0.087,1,2.41,0
C300387,58,16,63.68,1036,81743.05,Two Year,Midwest,Basic,None,0,Manufacturing,0.117,2,2.12,0
C300388,16,19,34.16,595,48575.71,Month-to-Month,Midwest,Premium,None,1,Manufacturing,0.08,1,3.23,0
C300389,51,12,64.1,687,63053.63,One Year,West,Premium,None,0,Construction,0.031,2,4.16,1
C300390,47,17,52.34,900,39634.94,Two Year,South,Basic,None,1,Construction,0.158,3,4.94,0
C300391,58,23,53.5,1083,111416.92,One Year,West,Basic,None,0,Manufacturing,0.118,2,3.96,0
C300392,36,15,43.18,600,36855.07,Month-to-Month,Midwest,Premium,None,1,Manufacturing,0.115,1,5.6,0
C300393,36,10,57.08,672,49211.44,Month-to-Month,South,Standard,Basic,0,Logistics,0.128,1,2.88,0
C300394,30,13,49.45,558,45436.82,One Year,Northeast,Basic,Full,0,Logistics,0.221,3,3.94,0
C300395,63,14,34.34,463,37260.6,One Year,West,Standard,Basic,0,Manufacturing,0.051,1,2.06,1
C300396,38,14,42.05,503,28341.04,One Year,Midwest,Standard,Basic,0,Construction,0.042,2,5.1,0
C300397,8,21,40.22,782,64820.07,Month-to-Month,West,Premium,Full,0,Manufacturing,0.257,2,1.58,0
C300398,36,15,50.99,882,38947.25,Two Year,Midwest,Standard,Basic,0,Manufacturing,0.136,1,2.03,0
C300399,63,24,45.12,954,73164.32,Two Year,Midwest,Standard,None,1,Construction,0.056,2,3.23,0
C300400,60,14,43.97,520,48586.8,Month-to-Month,Northeast,Basic,None,0,Services,0.082,2,6.11,0
C300401,27,16,32.52,511,49440.61,Month-to-Month,South,Premium,Basic,1,Logistics,0.202,0,1.78,0
C300402,63,17,51.21,698,55865.29,Two Year,Midwest,Basic,None,1,Construction,0.04,1,5.51,0
C300403,7,13,41.43,468,18024.63,Month-to-Month,Midwest,Basic,None,1,Logistics,0.189,1,3.34,1
C300404,54,9,38.94,313,38140.09,One Year,West,Standard,None,0,Services,0.202,3,4.39,0
C300405,44,16,25.22,390,35271.88,One Year,West,Basic,Full,1,Construction,0.042,1,2.72,0
C300406,1,18,49.76,1053,102145.76,Two Year,Northeast,Standard,None,0,Manufacturing,0.059,3,4.21,1
C300407,33,18,41.18,605,27691.54,Month-to-Month,Midwest,Standard,Full,1,Services,0.398,1,2.55,0
C300408,28,18,29.72,458,36364.86,Two Year,Midwest,Standard,None,0,Retail,0.119,3,2.48,0
C300409,31,19,50.56,826,89842.04,One Year,West,Basic,Basic,0,Logistics,0.225,2,2.99,0
C300410,19,14,37.51,614,38835.32,Month-to-Month,West,Premium,Basic,0,Manufacturing,0.111,1,1.67,1
C300411,61,29,53.48,1580,177503.65,Two Year,South,Standard,None,0,Logistics,0.103,1,3.2,0
C300412,59,8,37.79,274,16288.85,Month-to-Month,South,Basic,Basic,1,Logistics,0.113,2,5.88,0
C300413,10,11,60.84,742,75517.93,Month-to-Month,Midwest,Basic,Basic,1,Manufacturing,0.172,2,1.21,0
C300414,55,13,49.06,666,62278.45,Month-to-Month,South,Basic,Basic,0,Retail,0.171,4,0.88,1
C300415,44,15,27.27,359,35105.72,Month-to-Month,Midwest,Premium,None,0,Retail,0.184,1,4.62,1
C300416,14,13,47.48,573,47958.17,One Year,West,Premium,Full,1,Services,0.181,2,4.2,0
C300417,30,23,9.52,246,20564.7,Month-to-Month,Midwest,Standard,None,0,Manufacturing,0.268,3,4.76,0
C300418,20,12,34.75,398,27108.51,Month-to-Month,Midwest,Premium,Basic,1,Services,0.171,1,3.77,0
C300419,38,13,52.96,582,21187.89,One Year,Northeast,Standard,None,0,Retail,0.329,1,9.68,1
C300420,10,13,36.68,464,35671.95,One Year,Midwest,Premium,None,0,Services,0.155,2,4.19,1
C300421,36,13,47.12,563,44905.28,Month-to-Month,South,Standard,Basic,0,Construction,0.116,1,2.62,0
C300422,9,17,54.37,882,89408.99,Two Year,Midwest,Standard,Full,1,Manufacturing,0.115,2,5.96,0
C300423,10,14,51.24,684,35520.53,Month-to-Month,Midwest,Standard,Basic,0,Retail,0.116,1,0.38,1
C300424,61,14,59.55,894,49651.27,Month-to-Month,West,Standard,None,0,Logistics,0.105,1,4.01,0
C300425,37,13,34.47,465,33603.53,Month-to-Month,Midwest,Basic,None,0,Retail,0.147,4,3.62,1
C300426,21,21,42.3,1055,73535.5,One Year,Midwest,Standard,Basic,1,Logistics,0.287,1,1.31,0
C300427,62,16,48.13,722,30955.09,Two Year,Midwest,Basic,Basic,0,Retail,0.134,3,0.68,1
C300428,24,12,51.73,634,53505.4,One Year,Northeast,Standard,Full,0,Construction,0.07,2,3.57,0
C300429,13,16,30.45,435,50598.05,One Year,West,Standard,Full,1,Manufacturing,0.094,0,3.63,0
C300430,64,16,28.67,373,31739.76,Month-to-Month,West,Standard,Full,0,Retail,0.134,1,1.75,0
C300431,1,21,25.77,434,33409.38,Month-to-Month,Midwest,Standard,Full,1,Retail,0.117,1,0.0,1
C300432,67,17,41.04,680,65673.51,Month-to-Month,South,Standard,None,0,Retail,0.191,2,4.62,0
C300433,5,16,49.94,855,86659.83,Month-to-Month,Midwest,Basic,None,0,Services,0.144,5,3.98,0
C300434,58,14,40.65,551,56402.39,Month-to-Month,South,Premium,Full,0,Construction,0.31,1,0.51,0
C300435,33,20,44.05,1002,97315.04,One Year,South,Premium,Basic,0,Logistics,0.057,1,0.9,0
C300436,9,24,54.09,1124,68891.24,One Year,Midwest,Basic,Full,0,Logistics,0.041,3,0.55,1
C300437,70,16,24.38,388,18041.32,Two Year,West,Standard,Basic,0,Retail,0.015,2,2.93,0
C300438,31,11,36.97,402,23569.19,Month-to-Month,Northeast,Standard,None,0,Services,0.097,4,4.59,0
C300439,4,17,25.67,458,35077.11,One Year,South,Basic,Basic,1,Retail,0.096,1,1.53,0
C300440,52,20,56.54,1179,98219.81,Month-to-Month,Midwest,Basic,None,0,Services,0.271,3,2.63,1
C300441,71,24,46.36,1173,79835.5,Month-to-Month,Northeast,Basic,None,1,Logistics,0.214,2,4.91,0
C300442,12,18,58.95,1163,94745.18,Month-to-Month,South,Basic,None,1,Manufacturing,0.086,2,4.7,0
C300443,39,18,18.09,330,16307.94,One Year,South,Premium,None,0,Manufacturing,0.078,2,3.43,0
C300444,66,18,26.67,519,27106.25,Two Year,Northeast,Basic,Full,0,Retail,0.157,2,3.95,0
C300445,9,12,35.53,367,40384.22,Month-to-Month,Northeast,Premium,Full,1,Services,0.194,0,3.63,0
C300446,57,18,46.19,727,21384.93,Month-to-Month,Midwest,Premium,Basic,0,Services,0.128,5,3.63,0
C300447,30,27,46.79,1057,71909.98,One Year,Midwest,Standard,Full,0,Services,0.04,1,0.95,0
C300448,4,15,51.05,904,55596.87,Month-to-Month,West,Standard,None,1,Logistics,0.096,1,3.96,0
C300449,15,15,50.15,686,37357.95,One Year,South,Basic,None,1,Logistics,0.085,1,3.49,1
C300450,61,13,30.28,411,35073.46,Month-to-Month,South,Basic,Basic,1,Logistics,0.075,1,2.27,1
C300451,51,17,34.18,600,46996.3,Month-to-Month,Midwest,Standard,None,0,Construction,0.142,2,8.6,1
C300452,63,14,34.54,517,50148.0,One Year,West,Standard,Basic,0,Construction,0.182,3,1.09,0
C300453,39,12,58.35,708,47854.49,Month-to-Month,Midwest,Standard,None,1,Services,0.108,1,4.24,0
C300454,10,17,56.3,897,77111.28,Month-to-Month,Northeast,Premium,None,0,Retail,0.178,4,7.18,0
C300455,21,15,51.24,906,33805.51,Month-to-Month,West,Premium,None,0,Manufacturing,0.222,1,4.47,0
C300456,22,13,41.8,484,43629.61,Month-to-Month,West,Premium,Basic,1,Construction,0.153,1,0.68,0
C300457,19,18,47.65,801,78388.68,One Year,South,Basic,Full,0,Retail,0.127,4,0.0,1
C300458,6,13,47.0,519,46784.54,Month-to-Month,Midwest,Standard,None,0,Logistics,0.057,2,3.12,0
C300459,62,13,70.65,915,60576.67,One Year,South,Standard,Full,0,Construction,0.114,1,1.23,1
C300460,7,17,53.38,1056,89505.68,Month-to-Month,South,Basic,None,0,Services,0.139,3,15.37,0
C300461,55,17,35.69,621,37589.95,One Year,West,Standard,None,1,Manufacturing,0.187,0,2.88,0
C300462,51,16,39.68,535,29619.44,Month-to-Month,West,Standard,Basic,1,Manufacturing,0.104,0,0.68,0
C300463,31,14,21.11,240,17797.81,One Year,South,Basic,Full,1,Logistics,0.147,2,0.05,1
C300464,45,16,57.94,988,87372.23,Month-to-Month,Northeast,Basic,None,0,Logistics,0.111,3,4.42,1
C300465,29,13,32.08,389,43293.39,Two Year,South,Premium,None,1,Manufacturing,0.236,0,3.99,0
C300466,38,13,46.72,719,46408.47,Month-to-Month,Midwest,Basic,Basic,0,Services,0.215,2,1.61,0
C300467,53,14,28.6,466,33853.4,Month-to-Month,Midwest,Basic,Basic,0,Construction,0.123,2,6.45,1
C300468,33,11,49.77,654,50767.31,Two Year,South,Basic,None,0,Retail,0.096,3,6.92,0
C300469,69,13,49.42,592,31494.52,Month-to-Month,South,Premium,Basic,0,Logistics,0.12,1,3.91,1
C300470,60,21,44.04,839,46132.43,Month-to-Month,Northeast,Standard,None,1,Services,0.091,2,5.51,0
C300471,6,17,36.75,703,78479.47,Month-to-Month,Northeast,Premium,Full,1,Retail,0.209,1,0.0,0
C300472,65,13,73.34,1133,117939.38,One Year,South,Basic,None,0,Retail,0.058,3,9.69,0
C300473,12,18,52.51,1097,109029.32,Month-to-Month,South,Premium,Basic,0,Retail,0.085,2,5.03,0
C300474,15,16,48.58,926,56638.37,Month-to-Month,South,Premium,Full,1,Construction,0.109,2,0.0,0
C300475,26,19,43.36,825,69122.82,Two Year,Northeast,Basic,Full,1,Logistics,0.053,1,0.89,0
C300476,58,17,45.62,643,61638.05,Month-to-Month,Midwest,Standard,None,1,Retail,0.094,0,3.17,0
C300477,37,17,53.56,1092,66946.45,One Year,South,Premium,Basic,1,Logistics,0.191,0,3.57,1
C300478,54,20,46.34,824,71448.53,Two Year,Northeast,Standard,Basic,0,Logistics,0.076,1,5.19,0
C300479,6,18,54.75,933,58991.16,Two Year,South,Standard,None,1,Retail,0.152,0,3.09,0
C300480,54,22,39.8,745,68151.9,Two Year,West,Premium,None,1,Manufacturing,0.156,0,5.58,0
C300481,4,17,51.15,762,59387.74,Two Year,West,Basic,None,1,Manufacturing,0.148,2,11.41,0
C300482,18,21,45.41,1052,73164.68,Month-to-Month,South,Basic,None,0,Manufacturing,0.172,2,4.12,0
C300483,16,13,50.57,708,46298.24,Month-to-Month,Midwest,Standard,None,0,Construction,0.212,1,7.89,0
C300484,60,20,45.49,898,27597.03,Month-to-Month,Midwest,Premium,Full,0,Manufacturing,0.094,1,0.93,0
